"","date","year","month","day","quarter","week","hb","hb_name","simd_quintile","admission_type","number_admissions","average20182019","percent_variation"
"14597",2022-01-23,2022,1,23,1,4,"S08000019","NHS Forth Valley",5,"Emergency",104,153.5,-32.2
"14598",2022-01-23,2022,1,23,1,4,"S08000020","NHS Grampian",1,"Emergency",79,83,-4.8
"14599",2022-01-23,2022,1,23,1,4,"S08000020","NHS Grampian",2,"Emergency",195,183.5,6.3
"14600",2022-01-23,2022,1,23,1,4,"S08000020","NHS Grampian",3,"Emergency",215,210.5,2.1
"14601",2022-01-23,2022,1,23,1,4,"S08000020","NHS Grampian",4,"Emergency",265,273.5,-3.1
"14602",2022-01-23,2022,1,23,1,4,"S08000020","NHS Grampian",5,"Emergency",219,206,6.3
"14603",2022-01-23,2022,1,23,1,4,"S08000022","NHS Highland",1,"Emergency",57,79,-27.8
"14604",2022-01-23,2022,1,23,1,4,"S08000022","NHS Highland",2,"Emergency",94,123.5,-23.9
"14605",2022-01-23,2022,1,23,1,4,"S08000022","NHS Highland",3,"Emergency",195,226,-13.7
"14606",2022-01-23,2022,1,23,1,4,"S08000022","NHS Highland",4,"Emergency",158,165,-4.2
"14607",2022-01-23,2022,1,23,1,4,"S08000022","NHS Highland",5,"Emergency",34,36.5,-6.8
"14608",2022-01-23,2022,1,23,1,4,"S08000024","NHS Lothian",1,"Emergency",237,275.5,-14
"14609",2022-01-23,2022,1,23,1,4,"S08000024","NHS Lothian",2,"Emergency",362,391.5,-7.5
"14610",2022-01-23,2022,1,23,1,4,"S08000024","NHS Lothian",3,"Emergency",239,255.5,-6.5
"14611",2022-01-23,2022,1,23,1,4,"S08000024","NHS Lothian",4,"Emergency",272,254.5,6.9
"14612",2022-01-23,2022,1,23,1,4,"S08000024","NHS Lothian",5,"Emergency",378,322.5,17.2
"14613",2022-01-23,2022,1,23,1,4,"S08000025","NHS Orkney",2,"Emergency",9,6,50
"14614",2022-01-23,2022,1,23,1,4,"S08000025","NHS Orkney",4,"Emergency",21,20,5
"14615",2022-01-23,2022,1,23,1,4,"S08000026","NHS Shetland",3,"Emergency",13,16.5,-21.2
"14616",2022-01-23,2022,1,23,1,4,"S08000026","NHS Shetland",4,"Emergency",13,23,-43.5
"14617",2022-01-23,2022,1,23,1,4,"S08000028","NHS Western Isles",2,"Emergency",8,11,-27.3
"14618",2022-01-23,2022,1,23,1,4,"S08000028","NHS Western Isles",3,"Emergency",33,48,-31.2
"14619",2022-01-23,2022,1,23,1,4,"S08000029","NHS Fife",1,"Emergency",195,212.5,-8.2
"14620",2022-01-23,2022,1,23,1,4,"S08000029","NHS Fife",2,"Emergency",219,196.5,11.5
"14621",2022-01-23,2022,1,23,1,4,"S08000029","NHS Fife",3,"Emergency",154,160.5,-4
"14622",2022-01-23,2022,1,23,1,4,"S08000029","NHS Fife",4,"Emergency",150,120,25
"14623",2022-01-23,2022,1,23,1,4,"S08000029","NHS Fife",5,"Emergency",102,84.5,20.7
"14624",2022-01-23,2022,1,23,1,4,"S08000030","NHS Tayside",1,"Emergency",218,223,-2.2
"14625",2022-01-23,2022,1,23,1,4,"S08000030","NHS Tayside",2,"Emergency",222,182.5,21.6
"14626",2022-01-23,2022,1,23,1,4,"S08000030","NHS Tayside",3,"Emergency",178,203,-12.3
"14627",2022-01-23,2022,1,23,1,4,"S08000030","NHS Tayside",4,"Emergency",238,252,-5.6
"14628",2022-01-23,2022,1,23,1,4,"S08000030","NHS Tayside",5,"Emergency",145,177.5,-18.3
"14629",2022-01-23,2022,1,23,1,4,"S08000031","NHS Greater Glasgow and Clyde",1,"Emergency",1026,1154.5,-11.1
"14630",2022-01-23,2022,1,23,1,4,"S08000031","NHS Greater Glasgow and Clyde",2,"Emergency",486,534,-9
"14631",2022-01-23,2022,1,23,1,4,"S08000031","NHS Greater Glasgow and Clyde",3,"Emergency",334,346,-3.5
"14632",2022-01-23,2022,1,23,1,4,"S08000031","NHS Greater Glasgow and Clyde",4,"Emergency",338,274,23.4
"14633",2022-01-23,2022,1,23,1,4,"S08000031","NHS Greater Glasgow and Clyde",5,"Emergency",381,334,14.1
"14634",2022-01-23,2022,1,23,1,4,"S08000032","NHS Lanarkshire",1,"Emergency",395,516.5,-23.5
"14635",2022-01-23,2022,1,23,1,4,"S08000032","NHS Lanarkshire",2,"Emergency",350,386.5,-9.4
"14636",2022-01-23,2022,1,23,1,4,"S08000032","NHS Lanarkshire",3,"Emergency",210,248,-15.3
"14637",2022-01-23,2022,1,23,1,4,"S08000032","NHS Lanarkshire",4,"Emergency",151,190.5,-20.7
"14638",2022-01-23,2022,1,23,1,4,"S08000032","NHS Lanarkshire",5,"Emergency",125,130,-3.8
"14639",2022-01-23,2022,1,23,1,4,NA,NA,1,"Emergency",2671,3272,-18.4
"14640",2022-01-23,2022,1,23,1,4,NA,NA,2,"Emergency",2424,2724.5,-11
"14641",2022-01-23,2022,1,23,1,4,NA,NA,3,"Emergency",2062,2362.5,-12.7
"14642",2022-01-23,2022,1,23,1,4,NA,NA,4,"Emergency",1921,1978,-2.9
"14643",2022-01-23,2022,1,23,1,4,NA,NA,5,"Emergency",1599,1578,1.3
"14644",2022-01-30,2022,1,30,1,5,"S08000015","NHS Ayrshire and Arran",1,"Emergency",343,407,-15.7
"14645",2022-01-30,2022,1,30,1,5,"S08000015","NHS Ayrshire and Arran",2,"Emergency",218,238.5,-8.6
"14646",2022-01-30,2022,1,30,1,5,"S08000015","NHS Ayrshire and Arran",3,"Emergency",162,185,-12.4
"14647",2022-01-30,2022,1,30,1,5,"S08000015","NHS Ayrshire and Arran",4,"Emergency",99,130,-23.8
"14648",2022-01-30,2022,1,30,1,5,"S08000015","NHS Ayrshire and Arran",5,"Emergency",84,101.5,-17.2
"14649",2022-01-30,2022,1,30,1,5,"S08000016","NHS Borders",1,"Emergency",16,15.5,3.2
"14650",2022-01-30,2022,1,30,1,5,"S08000016","NHS Borders",2,"Emergency",28,47.5,-41.1
"14651",2022-01-30,2022,1,30,1,5,"S08000016","NHS Borders",3,"Emergency",83,85.5,-2.9
"14652",2022-01-30,2022,1,30,1,5,"S08000016","NHS Borders",4,"Emergency",34,53.5,-36.4
"14653",2022-01-30,2022,1,30,1,5,"S08000016","NHS Borders",5,"Emergency",12,15.5,-22.6
"14654",2022-01-30,2022,1,30,1,5,"S08000017","NHS Dumfries and Galloway",1,"Emergency",35,45.5,-23.1
"14655",2022-01-30,2022,1,30,1,5,"S08000017","NHS Dumfries and Galloway",2,"Emergency",80,101,-20.8
"14656",2022-01-30,2022,1,30,1,5,"S08000017","NHS Dumfries and Galloway",3,"Emergency",105,130,-19.2
"14657",2022-01-30,2022,1,30,1,5,"S08000017","NHS Dumfries and Galloway",4,"Emergency",41,54.5,-24.8
"14658",2022-01-30,2022,1,30,1,5,"S08000017","NHS Dumfries and Galloway",5,"Emergency",17,29.5,-42.4
"14659",2022-01-30,2022,1,30,1,5,"S08000019","NHS Forth Valley",1,"Emergency",148,314.5,-52.9
"14660",2022-01-30,2022,1,30,1,5,"S08000019","NHS Forth Valley",2,"Emergency",174,269.5,-35.4
"14661",2022-01-30,2022,1,30,1,5,"S08000019","NHS Forth Valley",3,"Emergency",140,261,-46.4
"14662",2022-01-30,2022,1,30,1,5,"S08000019","NHS Forth Valley",4,"Emergency",92,204.5,-55
"14663",2022-01-30,2022,1,30,1,5,"S08000019","NHS Forth Valley",5,"Emergency",114,157.5,-27.6
"14664",2022-01-30,2022,1,30,1,5,"S08000020","NHS Grampian",1,"Emergency",101,78.5,28.7
"14665",2022-01-30,2022,1,30,1,5,"S08000020","NHS Grampian",2,"Emergency",189,206,-8.3
"14666",2022-01-30,2022,1,30,1,5,"S08000020","NHS Grampian",3,"Emergency",235,206.5,13.8
"14667",2022-01-30,2022,1,30,1,5,"S08000020","NHS Grampian",4,"Emergency",283,266,6.4
"14668",2022-01-30,2022,1,30,1,5,"S08000020","NHS Grampian",5,"Emergency",213,224.5,-5.1
"14669",2022-01-30,2022,1,30,1,5,"S08000022","NHS Highland",1,"Emergency",67,86.5,-22.5
"14670",2022-01-30,2022,1,30,1,5,"S08000022","NHS Highland",2,"Emergency",120,139.5,-14
"14671",2022-01-30,2022,1,30,1,5,"S08000022","NHS Highland",3,"Emergency",182,200.5,-9.2
"14672",2022-01-30,2022,1,30,1,5,"S08000022","NHS Highland",4,"Emergency",151,154.5,-2.3
"14673",2022-01-30,2022,1,30,1,5,"S08000022","NHS Highland",5,"Emergency",39,41.5,-6
"14674",2022-01-30,2022,1,30,1,5,"S08000024","NHS Lothian",1,"Emergency",244,277,-11.9
"14675",2022-01-30,2022,1,30,1,5,"S08000024","NHS Lothian",2,"Emergency",369,411.5,-10.3
"14676",2022-01-30,2022,1,30,1,5,"S08000024","NHS Lothian",3,"Emergency",295,281,5
"14677",2022-01-30,2022,1,30,1,5,"S08000024","NHS Lothian",4,"Emergency",294,265,10.9
"14678",2022-01-30,2022,1,30,1,5,"S08000024","NHS Lothian",5,"Emergency",391,351,11.4
"14679",2022-01-30,2022,1,30,1,5,"S08000025","NHS Orkney",2,"Emergency",7,6.5,7.7
"14680",2022-01-30,2022,1,30,1,5,"S08000025","NHS Orkney",3,"Emergency",9,9.5,-5.3
"14681",2022-01-30,2022,1,30,1,5,"S08000025","NHS Orkney",4,"Emergency",16,19,-15.8
"14682",2022-01-30,2022,1,30,1,5,"S08000026","NHS Shetland",3,"Emergency",6,12,-50
"14683",2022-01-30,2022,1,30,1,5,"S08000026","NHS Shetland",4,"Emergency",16,18,-11.1
"14684",2022-01-30,2022,1,30,1,5,"S08000028","NHS Western Isles",2,"Emergency",7,10.5,-33.3
"14685",2022-01-30,2022,1,30,1,5,"S08000028","NHS Western Isles",3,"Emergency",40,48.5,-17.5
"14686",2022-01-30,2022,1,30,1,5,"S08000029","NHS Fife",1,"Emergency",211,217.5,-3
"14687",2022-01-30,2022,1,30,1,5,"S08000029","NHS Fife",2,"Emergency",211,187,12.8
"14688",2022-01-30,2022,1,30,1,5,"S08000029","NHS Fife",3,"Emergency",132,166.5,-20.7
"14689",2022-01-30,2022,1,30,1,5,"S08000029","NHS Fife",4,"Emergency",164,124.5,31.7
"14690",2022-01-30,2022,1,30,1,5,"S08000029","NHS Fife",5,"Emergency",113,94,20.2
"14691",2022-01-30,2022,1,30,1,5,"S08000030","NHS Tayside",1,"Emergency",227,229,-0.9
"14692",2022-01-30,2022,1,30,1,5,"S08000030","NHS Tayside",2,"Emergency",203,210,-3.3
"14693",2022-01-30,2022,1,30,1,5,"S08000030","NHS Tayside",3,"Emergency",190,190.5,-0.3
"14694",2022-01-30,2022,1,30,1,5,"S08000030","NHS Tayside",4,"Emergency",241,246.5,-2.2
"14695",2022-01-30,2022,1,30,1,5,"S08000030","NHS Tayside",5,"Emergency",161,155,3.9
"14696",2022-01-30,2022,1,30,1,5,"S08000031","NHS Greater Glasgow and Clyde",1,"Emergency",1157,1172,-1.3
"14697",2022-01-30,2022,1,30,1,5,"S08000031","NHS Greater Glasgow and Clyde",2,"Emergency",505,491,2.9
"14698",2022-01-30,2022,1,30,1,5,"S08000031","NHS Greater Glasgow and Clyde",3,"Emergency",329,321,2.5
"14699",2022-01-30,2022,1,30,1,5,"S08000031","NHS Greater Glasgow and Clyde",4,"Emergency",303,311,-2.6
"14700",2022-01-30,2022,1,30,1,5,"S08000031","NHS Greater Glasgow and Clyde",5,"Emergency",329,355.5,-7.5
"14701",2022-01-30,2022,1,30,1,5,"S08000032","NHS Lanarkshire",1,"Emergency",485,522,-7.1
"14702",2022-01-30,2022,1,30,1,5,"S08000032","NHS Lanarkshire",2,"Emergency",390,435.5,-10.4
"14703",2022-01-30,2022,1,30,1,5,"S08000032","NHS Lanarkshire",3,"Emergency",223,270,-17.4
"14704",2022-01-30,2022,1,30,1,5,"S08000032","NHS Lanarkshire",4,"Emergency",177,198,-10.6
"14705",2022-01-30,2022,1,30,1,5,"S08000032","NHS Lanarkshire",5,"Emergency",111,131,-15.3
"14706",2022-01-30,2022,1,30,1,5,NA,NA,1,"Emergency",3034,3365.5,-9.8
"14707",2022-01-30,2022,1,30,1,5,NA,NA,2,"Emergency",2505,2756,-9.1
"14708",2022-01-30,2022,1,30,1,5,NA,NA,3,"Emergency",2131,2367.5,-10
"14709",2022-01-30,2022,1,30,1,5,NA,NA,4,"Emergency",1911,2045,-6.6
"14710",2022-01-30,2022,1,30,1,5,NA,NA,5,"Emergency",1584,1657,-4.4
"14711",2022-02-06,2022,2,6,1,6,"S08000015","NHS Ayrshire and Arran",1,"Emergency",322,423,-23.9
"14712",2022-02-06,2022,2,6,1,6,"S08000015","NHS Ayrshire and Arran",2,"Emergency",208,250.5,-17
"14713",2022-02-06,2022,2,6,1,6,"S08000015","NHS Ayrshire and Arran",3,"Emergency",145,174,-16.7
"14714",2022-02-06,2022,2,6,1,6,"S08000015","NHS Ayrshire and Arran",4,"Emergency",130,105,23.8
"14715",2022-02-06,2022,2,6,1,6,"S08000015","NHS Ayrshire and Arran",5,"Emergency",84,106,-20.8
"14716",2022-02-06,2022,2,6,1,6,"S08000016","NHS Borders",1,"Emergency",21,18,16.7
"14717",2022-02-06,2022,2,6,1,6,"S08000016","NHS Borders",2,"Emergency",33,56,-41.1
"14718",2022-02-06,2022,2,6,1,6,"S08000016","NHS Borders",3,"Emergency",60,71.5,-16.1
"14719",2022-02-06,2022,2,6,1,6,"S08000016","NHS Borders",4,"Emergency",52,59,-11.9
"14720",2022-02-06,2022,2,6,1,6,"S08000016","NHS Borders",5,"Emergency",16,13.5,18.5
"14721",2022-02-06,2022,2,6,1,6,"S08000017","NHS Dumfries and Galloway",1,"Emergency",42,42,0
"14722",2022-02-06,2022,2,6,1,6,"S08000017","NHS Dumfries and Galloway",2,"Emergency",92,103.5,-11.1
"14723",2022-02-06,2022,2,6,1,6,"S08000017","NHS Dumfries and Galloway",3,"Emergency",129,149.5,-13.7
"14724",2022-02-06,2022,2,6,1,6,"S08000017","NHS Dumfries and Galloway",4,"Emergency",35,52.5,-33.3
"14725",2022-02-06,2022,2,6,1,6,"S08000017","NHS Dumfries and Galloway",5,"Emergency",33,25.5,29.4
"14726",2022-02-06,2022,2,6,1,6,"S08000019","NHS Forth Valley",1,"Emergency",155,279.5,-44.5
"14727",2022-02-06,2022,2,6,1,6,"S08000019","NHS Forth Valley",2,"Emergency",140,286.5,-51.1
"14728",2022-02-06,2022,2,6,1,6,"S08000019","NHS Forth Valley",3,"Emergency",141,242,-41.7
"14729",2022-02-06,2022,2,6,1,6,"S08000019","NHS Forth Valley",4,"Emergency",104,230,-54.8
"14730",2022-02-06,2022,2,6,1,6,"S08000019","NHS Forth Valley",5,"Emergency",87,146,-40.4
"14731",2022-02-06,2022,2,6,1,6,"S08000020","NHS Grampian",1,"Emergency",76,82,-7.3
"14732",2022-02-06,2022,2,6,1,6,"S08000020","NHS Grampian",2,"Emergency",193,189.5,1.8
"14733",2022-02-06,2022,2,6,1,6,"S08000020","NHS Grampian",3,"Emergency",223,210.5,5.9
"14734",2022-02-06,2022,2,6,1,6,"S08000020","NHS Grampian",4,"Emergency",274,254.5,7.7
"14735",2022-02-06,2022,2,6,1,6,"S08000020","NHS Grampian",5,"Emergency",225,229,-1.7
"14736",2022-02-06,2022,2,6,1,6,"S08000022","NHS Highland",1,"Emergency",57,83,-31.3
"14737",2022-02-06,2022,2,6,1,6,"S08000022","NHS Highland",2,"Emergency",116,128,-9.4
"14738",2022-02-06,2022,2,6,1,6,"S08000022","NHS Highland",3,"Emergency",198,239,-17.2
"14739",2022-02-06,2022,2,6,1,6,"S08000022","NHS Highland",4,"Emergency",137,149.5,-8.4
"14740",2022-02-06,2022,2,6,1,6,"S08000022","NHS Highland",5,"Emergency",47,39.5,19
"14741",2022-02-06,2022,2,6,1,6,"S08000024","NHS Lothian",1,"Emergency",281,287,-2.1
"14742",2022-02-06,2022,2,6,1,6,"S08000024","NHS Lothian",2,"Emergency",390,444,-12.2
"14743",2022-02-06,2022,2,6,1,6,"S08000024","NHS Lothian",3,"Emergency",268,295.5,-9.3
"14744",2022-02-06,2022,2,6,1,6,"S08000024","NHS Lothian",4,"Emergency",242,264,-8.3
"14745",2022-02-06,2022,2,6,1,6,"S08000024","NHS Lothian",5,"Emergency",338,344.5,-1.9
"14746",2022-02-06,2022,2,6,1,6,"S08000025","NHS Orkney",2,"Emergency",5,5,0
"14747",2022-02-06,2022,2,6,1,6,"S08000025","NHS Orkney",3,"Emergency",5,8,-37.5
"14748",2022-02-06,2022,2,6,1,6,"S08000025","NHS Orkney",4,"Emergency",29,20,45
"14749",2022-02-06,2022,2,6,1,6,"S08000026","NHS Shetland",3,"Emergency",11,21,-47.6
"14750",2022-02-06,2022,2,6,1,6,"S08000026","NHS Shetland",4,"Emergency",13,17.5,-25.7
"14751",2022-02-06,2022,2,6,1,6,"S08000028","NHS Western Isles",2,"Emergency",13,11,18.2
"14752",2022-02-06,2022,2,6,1,6,"S08000028","NHS Western Isles",3,"Emergency",54,51.5,4.9
"14753",2022-02-06,2022,2,6,1,6,"S08000029","NHS Fife",1,"Emergency",206,220,-6.4
"14754",2022-02-06,2022,2,6,1,6,"S08000029","NHS Fife",2,"Emergency",221,206.5,7
"14755",2022-02-06,2022,2,6,1,6,"S08000029","NHS Fife",3,"Emergency",142,159,-10.7
"14756",2022-02-06,2022,2,6,1,6,"S08000029","NHS Fife",4,"Emergency",135,112.5,20
"14757",2022-02-06,2022,2,6,1,6,"S08000029","NHS Fife",5,"Emergency",107,97.5,9.7
"14758",2022-02-06,2022,2,6,1,6,"S08000030","NHS Tayside",1,"Emergency",238,222.5,7
"14759",2022-02-06,2022,2,6,1,6,"S08000030","NHS Tayside",2,"Emergency",208,196.5,5.9
"14760",2022-02-06,2022,2,6,1,6,"S08000030","NHS Tayside",3,"Emergency",190,194.5,-2.3
"14761",2022-02-06,2022,2,6,1,6,"S08000030","NHS Tayside",4,"Emergency",251,243,3.3
"14762",2022-02-06,2022,2,6,1,6,"S08000030","NHS Tayside",5,"Emergency",166,158,5.1
"14763",2022-02-06,2022,2,6,1,6,"S08000031","NHS Greater Glasgow and Clyde",1,"Emergency",1092,1157,-5.6
"14764",2022-02-06,2022,2,6,1,6,"S08000031","NHS Greater Glasgow and Clyde",2,"Emergency",512,531.5,-3.7
"14765",2022-02-06,2022,2,6,1,6,"S08000031","NHS Greater Glasgow and Clyde",3,"Emergency",374,345,8.4
"14766",2022-02-06,2022,2,6,1,6,"S08000031","NHS Greater Glasgow and Clyde",4,"Emergency",327,299,9.4
"14767",2022-02-06,2022,2,6,1,6,"S08000031","NHS Greater Glasgow and Clyde",5,"Emergency",371,356.5,4.1
"14768",2022-02-06,2022,2,6,1,6,"S08000032","NHS Lanarkshire",1,"Emergency",431,502.5,-14.2
"14769",2022-02-06,2022,2,6,1,6,"S08000032","NHS Lanarkshire",2,"Emergency",401,406,-1.2
"14770",2022-02-06,2022,2,6,1,6,"S08000032","NHS Lanarkshire",3,"Emergency",220,281,-21.7
"14771",2022-02-06,2022,2,6,1,6,"S08000032","NHS Lanarkshire",4,"Emergency",169,196,-13.8
"14772",2022-02-06,2022,2,6,1,6,"S08000032","NHS Lanarkshire",5,"Emergency",130,132.5,-1.9
"14773",2022-02-06,2022,2,6,1,6,NA,NA,1,"Emergency",2922,3317,-11.9
"14774",2022-02-06,2022,2,6,1,6,NA,NA,2,"Emergency",2534,2816.5,-10
"14775",2022-02-06,2022,2,6,1,6,NA,NA,3,"Emergency",2160,2442,-11.5
"14776",2022-02-06,2022,2,6,1,6,NA,NA,4,"Emergency",1898,2003,-5.2
"14777",2022-02-06,2022,2,6,1,6,NA,NA,5,"Emergency",1604,1648.5,-2.7
"14778",2022-02-13,2022,2,13,1,7,"S08000015","NHS Ayrshire and Arran",1,"Emergency",321,385,-16.6
"14779",2022-02-13,2022,2,13,1,7,"S08000015","NHS Ayrshire and Arran",2,"Emergency",222,252,-11.9
"14780",2022-02-13,2022,2,13,1,7,"S08000015","NHS Ayrshire and Arran",3,"Emergency",141,171.5,-17.8
"14781",2022-02-13,2022,2,13,1,7,"S08000015","NHS Ayrshire and Arran",4,"Emergency",123,129,-4.7
"14782",2022-02-13,2022,2,13,1,7,"S08000015","NHS Ayrshire and Arran",5,"Emergency",71,100.5,-29.4
"14783",2022-02-13,2022,2,13,1,7,"S08000016","NHS Borders",1,"Emergency",16,20.5,-22
"14784",2022-02-13,2022,2,13,1,7,"S08000016","NHS Borders",2,"Emergency",29,52,-44.2
"14785",2022-02-13,2022,2,13,1,7,"S08000016","NHS Borders",3,"Emergency",81,105.5,-23.2
"14786",2022-02-13,2022,2,13,1,7,"S08000016","NHS Borders",4,"Emergency",45,51,-11.8
"14787",2022-02-13,2022,2,13,1,7,"S08000016","NHS Borders",5,"Emergency",10,14.5,-31
"14788",2022-02-13,2022,2,13,1,7,"S08000017","NHS Dumfries and Galloway",1,"Emergency",34,49.5,-31.3
"14789",2022-02-13,2022,2,13,1,7,"S08000017","NHS Dumfries and Galloway",2,"Emergency",80,95.5,-16.2
"14790",2022-02-13,2022,2,13,1,7,"S08000017","NHS Dumfries and Galloway",3,"Emergency",135,141,-4.3
"14791",2022-02-13,2022,2,13,1,7,"S08000017","NHS Dumfries and Galloway",4,"Emergency",38,52,-26.9
"14792",2022-02-13,2022,2,13,1,7,"S08000017","NHS Dumfries and Galloway",5,"Emergency",33,27.5,20
"14793",2022-02-13,2022,2,13,1,7,"S08000019","NHS Forth Valley",1,"Emergency",156,264,-40.9
"14794",2022-02-13,2022,2,13,1,7,"S08000019","NHS Forth Valley",2,"Emergency",146,289.5,-49.6
"14795",2022-02-13,2022,2,13,1,7,"S08000019","NHS Forth Valley",3,"Emergency",128,251,-49
"14796",2022-02-13,2022,2,13,1,7,"S08000019","NHS Forth Valley",4,"Emergency",109,185,-41.1
"14797",2022-02-13,2022,2,13,1,7,"S08000019","NHS Forth Valley",5,"Emergency",95,164.5,-42.2
"14798",2022-02-13,2022,2,13,1,7,"S08000020","NHS Grampian",1,"Emergency",86,81,6.2
"14799",2022-02-13,2022,2,13,1,7,"S08000020","NHS Grampian",2,"Emergency",173,199.5,-13.3
"14800",2022-02-13,2022,2,13,1,7,"S08000020","NHS Grampian",3,"Emergency",224,211.5,5.9
"14801",2022-02-13,2022,2,13,1,7,"S08000020","NHS Grampian",4,"Emergency",303,262,15.6
"14802",2022-02-13,2022,2,13,1,7,"S08000020","NHS Grampian",5,"Emergency",204,203,0.5
"14803",2022-02-13,2022,2,13,1,7,"S08000022","NHS Highland",1,"Emergency",70,82,-14.6
"14804",2022-02-13,2022,2,13,1,7,"S08000022","NHS Highland",2,"Emergency",113,122.5,-7.8
"14805",2022-02-13,2022,2,13,1,7,"S08000022","NHS Highland",3,"Emergency",206,207.5,-0.7
"14806",2022-02-13,2022,2,13,1,7,"S08000022","NHS Highland",4,"Emergency",142,180.5,-21.3
"14807",2022-02-13,2022,2,13,1,7,"S08000022","NHS Highland",5,"Emergency",40,31.5,27
"14808",2022-02-13,2022,2,13,1,7,"S08000024","NHS Lothian",1,"Emergency",251,303,-17.2
"14809",2022-02-13,2022,2,13,1,7,"S08000024","NHS Lothian",2,"Emergency",410,417,-1.7
"14810",2022-02-13,2022,2,13,1,7,"S08000024","NHS Lothian",3,"Emergency",278,283,-1.8
"14811",2022-02-13,2022,2,13,1,7,"S08000024","NHS Lothian",4,"Emergency",285,248.5,14.7
"14812",2022-02-13,2022,2,13,1,7,"S08000024","NHS Lothian",5,"Emergency",364,376.5,-3.3
"14813",2022-02-13,2022,2,13,1,7,"S08000025","NHS Orkney",2,"Emergency",6,6,0
"14814",2022-02-13,2022,2,13,1,7,"S08000025","NHS Orkney",3,"Emergency",5,6.5,-23.1
"14815",2022-02-13,2022,2,13,1,7,"S08000025","NHS Orkney",4,"Emergency",16,16.5,-3
"14816",2022-02-13,2022,2,13,1,7,"S08000026","NHS Shetland",2,"Emergency",5,3,66.7
"14817",2022-02-13,2022,2,13,1,7,"S08000026","NHS Shetland",3,"Emergency",15,13.5,11.1
"14818",2022-02-13,2022,2,13,1,7,"S08000026","NHS Shetland",4,"Emergency",14,18.5,-24.3
"14819",2022-02-13,2022,2,13,1,7,"S08000028","NHS Western Isles",2,"Emergency",15,10.5,42.9
"14820",2022-02-13,2022,2,13,1,7,"S08000028","NHS Western Isles",3,"Emergency",44,45.5,-3.3
"14821",2022-02-13,2022,2,13,1,7,"S08000029","NHS Fife",1,"Emergency",209,226,-7.5
"14822",2022-02-13,2022,2,13,1,7,"S08000029","NHS Fife",2,"Emergency",200,196.5,1.8
"14823",2022-02-13,2022,2,13,1,7,"S08000029","NHS Fife",3,"Emergency",135,152,-11.2
"14824",2022-02-13,2022,2,13,1,7,"S08000029","NHS Fife",4,"Emergency",111,128.5,-13.6
"14825",2022-02-13,2022,2,13,1,7,"S08000029","NHS Fife",5,"Emergency",86,113.5,-24.2
"14826",2022-02-13,2022,2,13,1,7,"S08000030","NHS Tayside",1,"Emergency",232,222.5,4.3
"14827",2022-02-13,2022,2,13,1,7,"S08000030","NHS Tayside",2,"Emergency",194,202,-4
"14828",2022-02-13,2022,2,13,1,7,"S08000030","NHS Tayside",3,"Emergency",205,200,2.5
"14829",2022-02-13,2022,2,13,1,7,"S08000030","NHS Tayside",4,"Emergency",241,265.5,-9.2
"14830",2022-02-13,2022,2,13,1,7,"S08000030","NHS Tayside",5,"Emergency",169,166,1.8
"14831",2022-02-13,2022,2,13,1,7,"S08000031","NHS Greater Glasgow and Clyde",1,"Emergency",1048,1177.5,-11
"14832",2022-02-13,2022,2,13,1,7,"S08000031","NHS Greater Glasgow and Clyde",2,"Emergency",542,523.5,3.5
"14833",2022-02-13,2022,2,13,1,7,"S08000031","NHS Greater Glasgow and Clyde",3,"Emergency",357,352.5,1.3
"14834",2022-02-13,2022,2,13,1,7,"S08000031","NHS Greater Glasgow and Clyde",4,"Emergency",298,315.5,-5.5
"14835",2022-02-13,2022,2,13,1,7,"S08000031","NHS Greater Glasgow and Clyde",5,"Emergency",320,334,-4.2
"14836",2022-02-13,2022,2,13,1,7,"S08000032","NHS Lanarkshire",1,"Emergency",455,541.5,-16
"14837",2022-02-13,2022,2,13,1,7,"S08000032","NHS Lanarkshire",2,"Emergency",372,429.5,-13.4
"14838",2022-02-13,2022,2,13,1,7,"S08000032","NHS Lanarkshire",3,"Emergency",206,277.5,-25.8
"14839",2022-02-13,2022,2,13,1,7,"S08000032","NHS Lanarkshire",4,"Emergency",171,189,-9.5
"14840",2022-02-13,2022,2,13,1,7,"S08000032","NHS Lanarkshire",5,"Emergency",133,131.5,1.1
"14841",2022-02-13,2022,2,13,1,7,NA,NA,1,"Emergency",2878,3353.5,-14.2
"14842",2022-02-13,2022,2,13,1,7,NA,NA,2,"Emergency",2507,2799,-10.4
"14843",2022-02-13,2022,2,13,1,7,NA,NA,3,"Emergency",2160,2418.5,-10.7
"14844",2022-02-13,2022,2,13,1,7,NA,NA,4,"Emergency",1897,2041.5,-7.1
"14845",2022-02-13,2022,2,13,1,7,NA,NA,5,"Emergency",1528,1663.5,-8.1
"14846",2022-02-20,2022,2,20,1,8,"S08000015","NHS Ayrshire and Arran",1,"Emergency",292,411,-29
"14847",2022-02-20,2022,2,20,1,8,"S08000015","NHS Ayrshire and Arran",2,"Emergency",219,245,-10.6
"14848",2022-02-20,2022,2,20,1,8,"S08000015","NHS Ayrshire and Arran",3,"Emergency",156,154,1.3
"14849",2022-02-20,2022,2,20,1,8,"S08000015","NHS Ayrshire and Arran",4,"Emergency",80,120.5,-33.6
"14850",2022-02-20,2022,2,20,1,8,"S08000015","NHS Ayrshire and Arran",5,"Emergency",97,101,-4
